Country ID,Source Data,Country Name,Year,"Rate per 100,000"
400,Theft (%),Jordan,2012,169.0
400,Homicide (%),Jordan,2016,1.5
400,"Percentage of male and female intentional homicide victims, Male",Jordan,2016,2.3
400,"Percentage of male and female intentional homicide victims, Female",Jordan,2016,0.8
398,Homicide (%),Kazakhstan,2004,13.6
398,Kidnapping (%),Kazakhstan,2005,0.6
398,Theft (%),Kazakhstan,2005,406.3
398,Robbery (%),Kazakhstan,2005,84.1
398,Homicide (%),Kazakhstan,2010,8.5
398,"Percentage of male and female intentional homicide victims, Male",Kazakhstan,2010,13.2
398,"Percentage of male and female intentional homicide victims, Female",Kazakhstan,2010,4.1
398,Assault (%),Kazakhstan,2010,9.7
398,Kidnapping (%),Kazakhstan,2010,0.8
398,Theft (%),Kazakhstan,2010,365.8
398,Robbery (%),Kazakhstan,2010,65.5
398,Sexual Violence (%),Kazakhstan,2010,2.2
398,Homicide (%),Kazakhstan,2015,4.8
398,"Percentage of male and female intentional homicide victims, Male",Kazakhstan,2015,7.0
398,"Percentage of male and female intentional homicide victims, Female",Kazakhstan,2015,2.7
398,Assault (%),Kazakhstan,2015,5.1
398,Kidnapping (%),Kazakhstan,2015,0.4
398,Theft (%),Kazakhstan,2015,
398,Robbery (%),Kazakhstan,2015,68.7
398,Sexual Violence (%),Kazakhstan,2015,2.7
404,Homicide (%),Kenya,2005,3.0
404,Assault (%),Kenya,2005,35.3
404,Kidnapping (%),Kenya,2005,0.4
404,Theft (%),Kenya,2005,33.8
404,Robbery (%),Kenya,2005,19.2
404,Sexual Violence (%),Kenya,2005,7.3
404,Homicide (%),Kenya,2010,4.7
404,Assault (%),Kenya,2010,34.0
404,Kidnapping (%),Kenya,2010,0.2
404,Theft (%),Kenya,2010,29.0
404,Robbery (%),Kenya,2010,6.9
404,Sexual Violence (%),Kenya,2010,11.9
404,Homicide (%),Kenya,2015,4.8
404,"Percentage of male and female intentional homicide victims, Male",Kenya,2015,7.0
404,"Percentage of male and female intentional homicide victims, Female",Kenya,2015,2.6
404,Assault (%),Kenya,2015,31.6
404,Kidnapping (%),Kenya,2015,0.2
404,Theft (%),Kenya,2015,2.4
404,Robbery (%),Kenya,2015,6.1
404,Sexual Violence (%),Kenya,2015,13.4
404,Homicide (%),Kenya,2016,4.9
404,"Percentage of male and female intentional homicide victims, Male",Kenya,2016,7.2
404,"Percentage of male and female intentional homicide victims, Female",Kenya,2016,2.6
404,Assault (%),Kenya,2016,32.4
404,Theft (%),Kenya,2016,2.8
404,Robbery (%),Kenya,2016,5.5
296,Homicide (%),Kiribati,2001,4.7
296,Homicide (%),Kiribati,2010,3.9
296,Homicide (%),Kiribati,2012,7.5
296,"Percentage of male and female intentional homicide victims, Male",Kiribati,2012,12.2
296,"Percentage of male and female intentional homicide victims, Female",Kiribati,2012,2.9
412,Homicide (%),Kosovo,2010,6.0
412,"Percentage of male and female intentional homicide victims, Male",Kosovo,2010,9.6
412,"Percentage of male and female intentional homicide victims, Female",Kosovo,2010,2.3
412,Assault (%),Kosovo,2010,211.7
412,Kidnapping (%),Kosovo,2010,2.4
412,Theft (%),Kosovo,2010,857.9
412,Robbery (%),Kosovo,2010,31.9
412,Sexual Violence (%),Kosovo,2010,8.2
412,Homicide (%),Kosovo,2014,2.3
412,"Percentage of male and female intentional homicide victims, Male",Kosovo,2014,3.8
412,"Percentage of male and female intentional homicide victims, Female",Kosovo,2014,0.7
412,Assault (%),Kosovo,2014,50.0
412,Kidnapping (%),Kosovo,2014,1.2
412,Theft (%),Kosovo,2014,856.7
412,Robbery (%),Kosovo,2014,24.5
412,Sexual Violence (%),Kosovo,2014,2.9
412,Homicide (%),Kosovo,2016,1.6
412,"Percentage of male and female intentional homicide victims, Male",Kosovo,2016,2.7
412,"Percentage of male and female intentional homicide victims, Female",Kosovo,2016,0.4
412,Assault (%),Kosovo,2016,57.7
412,Kidnapping (%),Kosovo,2016,1.3
412,Theft (%),Kosovo,2016,693.4
412,Robbery (%),Kosovo,2016,15.8
414,Homicide (%),Kuwait,2005,1.8
414,"Percentage of male and female intentional homicide victims, Male",Kuwait,2005,1.9
414,"Percentage of male and female intentional homicide victims, Female",Kuwait,2005,1.7
414,Assault (%),Kuwait,2005,26.1
414,Kidnapping (%),Kuwait,2005,12.3
414,Theft (%),Kuwait,2005,430.0
414,Robbery (%),Kuwait,2005,18.9
414,Sexual Violence (%),Kuwait,2005,16.4
414,Homicide (%),Kuwait,2009,1.7
414,"Percentage of male and female intentional homicide victims, Male",Kuwait,2009,2.3
414,"Percentage of male and female intentional homicide victims, Female",Kuwait,2009,1.0
414,Assault (%),Kuwait,2009,24.3
414,Kidnapping (%),Kuwait,2009,12.7
414,Theft (%),Kuwait,2009,288.4
414,Robbery (%),Kuwait,2009,23.3
414,Sexual Violence (%),Kuwait,2009,17.7
414,Homicide (%),Kuwait,2010,2.0
414,"Percentage of male and female intentional homicide victims, Male",Kuwait,2010,2.7
414,"Percentage of male and female intentional homicide victims, Female",Kuwait,2010,1.0
414,Homicide (%),Kuwait,2012,1.8
414,"Percentage of male and female intentional homicide victims, Male",Kuwait,2012,2.6
414,"Percentage of male and female intentional homicide victims, Female",Kuwait,2012,0.7
417,Homicide (%),Kyrgyzstan,2005,8.3
417,"Percentage of male and female intentional homicide victims, Male",Kyrgyzstan,2005,13.1
417,"Percentage of male and female intentional homicide victims, Female",Kyrgyzstan,2005,3.5
417,Assault (%),Kyrgyzstan,2005,5.2
417,Kidnapping (%),Kyrgyzstan,2005,0.5
417,Theft (%),Kyrgyzstan,2005,243.0
417,Robbery (%),Kyrgyzstan,2005,53.6
417,Sexual Violence (%),Kyrgyzstan,2005,0.3
417,Homicide (%),Kyrgyzstan,2009,7.8
417,"Percentage of male and female intentional homicide victims, Male",Kyrgyzstan,2009,10.9
417,"Percentage of male and female intentional homicide victims, Female",Kyrgyzstan,2009,4.9
417,Assault (%),Kyrgyzstan,2009,6.7
417,Kidnapping (%),Kyrgyzstan,2009,0.1
417,Theft (%),Kyrgyzstan,2009,204.8
417,Robbery (%),Kyrgyzstan,2009,43.9
417,Sexual Violence (%),Kyrgyzstan,2009,0.6
417,Homicide (%),Kyrgyzstan,2010,19.8
417,Assault (%),Kyrgyzstan,2010,9.9
417,Kidnapping (%),Kyrgyzstan,2010,1.5
417,Theft (%),Kyrgyzstan,2010,182.3
417,Robbery (%),Kyrgyzstan,2010,51.6
417,Homicide (%),Kyrgyzstan,2015,5.2
417,Assault (%),Kyrgyzstan,2015,6.1
417,Kidnapping (%),Kyrgyzstan,2015,0.9
417,Theft (%),Kyrgyzstan,2015,168.7
417,Sexual Violence (%),Kyrgyzstan,2015,1.3
417,Homicide (%),Kyrgyzstan,2016,4.5
417,Assault (%),Kyrgyzstan,2016,4.8
417,Kidnapping (%),Kyrgyzstan,2016,0.9
417,Theft (%),Kyrgyzstan,2016,156.1
417,Robbery (%),Kyrgyzstan,2016,16.3
418,Homicide (%),Lao People's Dem. Rep.,2005,9.6
418,Homicide (%),Lao People's Dem. Rep.,2010,8.0
418,Homicide (%),Lao People's Dem. Rep.,2015,7.0
418,"Percentage of male and female intentional homicide victims, Male",Lao People's Dem. Rep.,2015,10.8
418,"Percentage of male and female intentional homicide victims, Female",Lao People's Dem. Rep.,2015,3.2
428,Homicide (%),Latvia,2005,5.6
428,Assault (%),Latvia,2005,48.8
428,Kidnapping (%),Latvia,2005,0.3
428,Theft (%),Latvia,2005,
428,Robbery (%),Latvia,2005,96.0
428,Sexual Violence (%),Latvia,2005,32.4
428,Homicide (%),Latvia,2010,3.3
428,Assault (%),Latvia,2010,57.9
428,Kidnapping (%),Latvia,2010,0.4
428,Theft (%),Latvia,2010,
428,Robbery (%),Latvia,2010,50.6
428,Sexual Violence (%),Latvia,2010,11.1
428,Homicide (%),Latvia,2015,3.4
428,"Percentage of male and female intentional homicide victims, Male",Latvia,2015,4.1
428,"Percentage of male and female intentional homicide victims, Female",Latvia,2015,2.7
428,Assault (%),Latvia,2015,26.8
428,Kidnapping (%),Latvia,2015,0.9
428,Theft (%),Latvia,2015,972.9
428,Robbery (%),Latvia,2015,39.1
428,Sexual Violence (%),Latvia,2015,23.7
428,Assault (%),Latvia,2016,33.3
428,Kidnapping (%),Latvia,2016,0.4
428,Theft (%),Latvia,2016,738.6
422,Homicide (%),Lebanon,2010,3.8
422,Assault (%),Lebanon,2010,218.9
422,Kidnapping (%),Lebanon,2010,12.9
422,Theft (%),Lebanon,2010,662.1
422,Robbery (%),Lebanon,2010,0.5
422,Sexual Violence (%),Lebanon,2010,4.8
422,Homicide (%),Lebanon,2015,3.9
422,"Percentage of male and female intentional homicide victims, Male",Lebanon,2015,6.6
422,"Percentage of male and female intentional homicide victims, Female",Lebanon,2015,1.2
422,Assault (%),Lebanon,2015,132.8
422,Kidnapping (%),Lebanon,2015,16.9
422,Theft (%),Lebanon,2015,427.8
422,Robbery (%),Lebanon,2015,39.8
422,Sexual Violence (%),Lebanon,2015,3.5
422,Homicide (%),Lebanon,2016,4.0
422,Assault (%),Lebanon,2016,127.3
422,Kidnapping (%),Lebanon,2016,177.7
426,Homicide (%),Lesotho,2009,35.8
426,Assault (%),Lesotho,2009,363.1
426,Kidnapping (%),Lesotho,2009,3.1
426,Theft (%),Lesotho,2009,222.7
426,Robbery (%),Lesotho,2009,62.9
426,Homicide (%),Lesotho,2010,37.4
426,Homicide (%),Lesotho,2015,41.2
426,"Percentage of male and female intentional homicide victims, Male",Lesotho,2015,75.6
426,"Percentage of male and female intentional homicide victims, Female",Lesotho,2015,8.9
430,Homicide (%),Liberia,2010,3.3
430,Homicide (%),Liberia,2012,3.2
430,"Percentage of male and female intentional homicide victims, Male",Liberia,2012,5.1
430,"Percentage of male and female intentional homicide victims, Female",Liberia,2012,1.4
434,Homicide (%),Libya,2005,3.7
434,Homicide (%),Libya,2010,3.1
434,Homicide (%),Libya,2015,2.5
434,"Percentage of male and female intentional homicide victims, Male",Libya,2015,4.0
434,"Percentage of male and female intentional homicide victims, Female",Libya,2015,1.0
438,Homicide (%),Liechtenstein,2005,0.0
438,Assault (%),Liechtenstein,2005,203.7
438,Kidnapping (%),Liechtenstein,2005,0.0
438,Theft (%),Liechtenstein,2005,502.1
438,Robbery (%),Liechtenstein,2005,2.9
438,Sexual Violence (%),Liechtenstein,2005,51.7
438,Homicide (%),Liechtenstein,2010,2.8
438,Assault (%),Liechtenstein,2010,213.9
438,Kidnapping (%),Liechtenstein,2010,0.0
438,Theft (%),Liechtenstein,2010,483.3
438,Robbery (%),Liechtenstein,2010,5.6
438,Sexual Violence (%),Liechtenstein,2010,16.5
438,Homicide (%),Liechtenstein,2015,0.0
438,Assault (%),Liechtenstein,2015,328.9
438,Kidnapping (%),Liechtenstein,2015,0.0
438,Theft (%),Liechtenstein,2015,516.0
438,Robbery (%),Liechtenstein,2015,8.0
438,Sexual Violence (%),Liechtenstein,2015,24.0
438,Homicide (%),Liechtenstein,2016,0.0
438,Assault (%),Liechtenstein,2016,188.6
438,Kidnapping (%),Liechtenstein,2016,0.0
438,Theft (%),Liechtenstein,2016,520.6
438,Robbery (%),Liechtenstein,2016,10.6
440,Homicide (%),Lithuania,2005,11.1
440,"Percentage of male and female intentional homicide victims, Male",Lithuania,2005,17.5
440,"Percentage of male and female intentional homicide victims, Female",Lithuania,2005,5.6
440,Assault (%),Lithuania,2005,12.2
440,Kidnapping (%),Lithuania,2005,2.1
440,Theft (%),Lithuania,2005,825.8
440,Robbery (%),Lithuania,2005,155.7
440,Sexual Violence (%),Lithuania,2005,16.7
440,Homicide (%),Lithuania,2010,7.0
440,"Percentage of male and female intentional homicide victims, Male",Lithuania,2010,10.0
440,"Percentage of male and female intentional homicide victims, Female",Lithuania,2010,4.4
440,Assault (%),Lithuania,2010,7.8
440,Kidnapping (%),Lithuania,2010,2.2
440,Theft (%),Lithuania,2010,849.3
440,Robbery (%),Lithuania,2010,87.3
440,Sexual Violence (%),Lithuania,2010,16.5
440,Homicide (%),Lithuania,2015,5.9
440,"Percentage of male and female intentional homicide victims, Male",Lithuania,2015,9.1
440,"Percentage of male and female intentional homicide victims, Female",Lithuania,2015,3.1
440,Assault (%),Lithuania,2015,7.3
440,Kidnapping (%),Lithuania,2015,1.7
440,Theft (%),Lithuania,2015,777.1
440,Robbery (%),Lithuania,2015,54.2
440,Sexual Violence (%),Lithuania,2015,13.0
440,Homicide (%),Lithuania,2016,5.2
440,"Percentage of male and female intentional homicide victims, Male",Lithuania,2016,8.0
440,"Percentage of male and female intentional homicide victims, Female",Lithuania,2016,2.9
440,Assault (%),Lithuania,2016,7.4
440,Kidnapping (%),Lithuania,2016,1.2
440,Theft (%),Lithuania,2016,684.6
440,Robbery (%),Lithuania,2016,46.0
442,Homicide (%),Luxembourg,2004,0.4
442,"Percentage of male and female intentional homicide victims, Male",Luxembourg,2004,0.4
442,"Percentage of male and female intentional homicide victims, Female",Luxembourg,2004,0.4
442,Homicide (%),Luxembourg,2005,0.9
442,Homicide (%),Luxembourg,2010,2.0
442,"Percentage of male and female intentional homicide victims, Male",Luxembourg,2010,2.0
442,"Percentage of male and female intentional homicide victims, Female",Luxembourg,2010,2.0
442,Assault (%),Luxembourg,2010,487.3
442,Kidnapping (%),Luxembourg,2010,5.3
442,Theft (%),Luxembourg,2010,
442,Robbery (%),Luxembourg,2010,74.2
442,Sexual Violence (%),Luxembourg,2010,41.5
442,Homicide (%),Luxembourg,2014,0.7
442,"Percentage of male and female intentional homicide victims, Male",Luxembourg,2014,0.7
442,"Percentage of male and female intentional homicide victims, Female",Luxembourg,2014,0.7
442,Assault (%),Luxembourg,2014,572.9
442,Kidnapping (%),Luxembourg,2014,9.3
442,Theft (%),Luxembourg,2014,
442,Robbery (%),Luxembourg,2014,110.5
442,Sexual Violence (%),Luxembourg,2014,51.4
450,Homicide (%),Madagascar,2005,10.0
450,Homicide (%),Madagascar,2010,9.2
450,Assault (%),Madagascar,2010,16.3
450,Kidnapping (%),Madagascar,2010,0.0
450,Theft (%),Madagascar,2010,0.3
450,Robbery (%),Madagascar,2010,14.8
450,Sexual Violence (%),Madagascar,2010,3.3
450,Homicide (%),Madagascar,2015,7.7
450,"Percentage of male and female intentional homicide victims, Male",Madagascar,2015,12.1
450,"Percentage of male and female intentional homicide victims, Female",Madagascar,2015,3.3
450,Assault (%),Madagascar,2015,9.0
450,Kidnapping (%),Madagascar,2015,0.0
450,Theft (%),Madagascar,2015,0.9
450,Robbery (%),Madagascar,2015,7.2
450,Sexual Violence (%),Madagascar,2015,4.6
454,Homicide (%),Malawi,2005,1.5
454,Homicide (%),Malawi,2010,3.4
454,Homicide (%),Malawi,2012,1.7
454,"Percentage of male and female intentional homicide victims, Male",Malawi,2012,2.7
454,"Percentage of male and female intentional homicide victims, Female",Malawi,2012,0.8
458,Homicide (%),Malaysia,2005,2.4
458,Assault (%),Malaysia,2005,16.5
458,Theft (%),Malaysia,2005,133.7
458,Robbery (%),Malaysia,2005,60.1
458,Homicide (%),Malaysia,2006,2.2
458,Assault (%),Malaysia,2006,21.9
458,Theft (%),Malaysia,2006,142.0
458,Robbery (%),Malaysia,2006,81.9
458,Homicide (%),Malaysia,2010,1.9
458,"Percentage of male and female intentional homicide victims, Male",Malaysia,2010,3.0
458,"Percentage of male and female intentional homicide victims, Female",Malaysia,2010,0.7
458,Homicide (%),Malaysia,2013,2.1
462,Homicide (%),Maldives,2003,1.3
462,Robbery (%),Maldives,2003,88.7
462,Kidnapping (%),Maldives,2004,0.3
462,Robbery (%),Maldives,2004,150.4
462,Homicide (%),Maldives,2010,1.6
462,Assault (%),Maldives,2010,405.5
462,Kidnapping (%),Maldives,2010,7.1
462,Theft (%),Maldives,2010,
462,Robbery (%),Maldives,2010,150.1
462,Sexual Violence (%),Maldives,2010,157.3
462,Homicide (%),Maldives,2013,0.8
462,"Percentage of male and female intentional homicide victims, Male",Maldives,2013,1.1
462,"Percentage of male and female intentional homicide victims, Female",Maldives,2013,0.3
462,Assault (%),Maldives,2013,324.4
462,Kidnapping (%),Maldives,2013,2.0
462,Theft (%),Maldives,2013,
462,Robbery (%),Maldives,2013,183.4
462,Sexual Violence (%),Maldives,2013,163.2
466,Homicide (%),Mali,2005,12.7
466,Homicide (%),Mali,2010,12.2
466,Homicide (%),Mali,2015,10.9
466,"Percentage of male and female intentional homicide victims, Male",Mali,2015,16.7
466,"Percentage of male and female intentional homicide victims, Female",Mali,2015,5.1
470,Homicide (%),Malta,2005,1.0
470,"Percentage of male and female intentional homicide victims, Male",Malta,2005,1.0
470,"Percentage of male and female intentional homicide victims, Female",Malta,2005,1.0
470,Theft (%),Malta,2005,
470,Robbery (%),Malta,2005,62.9
470,Homicide (%),Malta,2010,1.0
470,"Percentage of male and female intentional homicide victims, Male",Malta,2010,1.4
470,"Percentage of male and female intentional homicide victims, Female",Malta,2010,0.5
470,Assault (%),Malta,2010,43.3
470,Kidnapping (%),Malta,2010,0.0
470,Theft (%),Malta,2010,
470,Robbery (%),Malta,2010,47.1
470,Sexual Violence (%),Malta,2010,22.1
470,Homicide (%),Malta,2015,0.9
470,"Percentage of male and female intentional homicide victims, Male",Malta,2015,0.9
470,"Percentage of male and female intentional homicide victims, Female",Malta,2015,0.9
470,Assault (%),Malta,2015,42.8
470,Kidnapping (%),Malta,2015,0.0
470,Theft (%),Malta,2015,
470,Robbery (%),Malta,2015,56.6
470,Sexual Violence (%),Malta,2015,24.8
474,Homicide (%),Martinique,2005,4.8
474,Homicide (%),Martinique,2009,2.8
474,"Percentage of male and female intentional homicide victims, Male",Martinique,2009,4.4
474,"Percentage of male and female intentional homicide victims, Female",Martinique,2009,1.4
478,Homicide (%),Mauritania,2005,12.4
478,Homicide (%),Mauritania,2010,10.9
478,Homicide (%),Mauritania,2015,9.9
478,"Percentage of male and female intentional homicide victims, Male",Mauritania,2015,14.6
478,"Percentage of male and female intentional homicide victims, Female",Mauritania,2015,5.2
480,Homicide (%),Mauritius,2005,3.0
480,"Percentage of male and female intentional homicide victims, Male",Mauritius,2005,3.9
480,"Percentage of male and female intentional homicide victims, Female",Mauritius,2005,2.1
480,Assault (%),Mauritius,2005,10.0
480,Theft (%),Mauritius,2005,
480,Robbery (%),Mauritius,2005,110.5
480,Sexual Violence (%),Mauritius,2005,25.7
480,Homicide (%),Mauritius,2010,2.6
480,"Percentage of male and female intentional homicide victims, Male",Mauritius,2010,4.0
480,"Percentage of male and female intentional homicide victims, Female",Mauritius,2010,1.3
480,Assault (%),Mauritius,2010,19.1
480,Kidnapping (%),Mauritius,2010,2.8
480,Theft (%),Mauritius,2010,864.0
480,Robbery (%),Mauritius,2010,86.9
480,Sexual Violence (%),Mauritius,2010,34.6
480,Homicide (%),Mauritius,2011,2.7
480,"Percentage of male and female intentional homicide victims, Male",Mauritius,2011,4.2
480,"Percentage of male and female intentional homicide victims, Female",Mauritius,2011,1.3
480,Assault (%),Mauritius,2011,18.4
480,Kidnapping (%),Mauritius,2011,4.0
480,Theft (%),Mauritius,2011,731.1
480,Robbery (%),Mauritius,2011,65.1
480,Sexual Violence (%),Mauritius,2011,37.2
480,Homicide (%),Mauritius,2016,1.8
480,"Percentage of male and female intentional homicide victims, Male",Mauritius,2016,2.1
480,"Percentage of male and female intentional homicide victims, Female",Mauritius,2016,1.6
175,Homicide (%),Mayotte,2009,5.9
484,Homicide (%),Mexico,2005,9.1
484,"Percentage of male and female intentional homicide victims, Male",Mexico,2005,16.0
484,"Percentage of male and female intentional homicide victims, Female",Mexico,2005,2.4
484,Assault (%),Mexico,2005,220.5
484,Kidnapping (%),Mexico,2005,0.3
484,Theft (%),Mexico,2005,78.2
484,Robbery (%),Mexico,2005,475.6
484,Sexual Violence (%),Mexico,2005,26.1
484,Homicide (%),Mexico,2010,22.0
484,"Percentage of male and female intentional homicide victims, Male",Mexico,2010,40.0
484,"Percentage of male and female intentional homicide victims, Female",Mexico,2010,4.1
484,Assault (%),Mexico,2010,196.6
484,Kidnapping (%),Mexico,2010,1.1
484,Theft (%),Mexico,2010,112.6
484,Robbery (%),Mexico,2010,629.2
484,Sexual Violence (%),Mexico,2010,28.8
484,Homicide (%),Mexico,2015,16.5
484,"Percentage of male and female intentional homicide victims, Male",Mexico,2015,29.3
484,"Percentage of male and female intentional homicide victims, Female",Mexico,2015,3.8
484,Assault (%),Mexico,2015,36.7
484,Kidnapping (%),Mexico,2015,0.7
484,Theft (%),Mexico,2015,210.5
484,Robbery (%),Mexico,2015,76.6
484,Sexual Violence (%),Mexico,2015,31.8
484,Homicide (%),Mexico,2016,19.3
484,"Percentage of male and female intentional homicide victims, Male",Mexico,2016,34.2
484,"Percentage of male and female intentional homicide victims, Female",Mexico,2016,4.4
484,Assault (%),Mexico,2016,49.9
484,Kidnapping (%),Mexico,2016,0.9
484,Theft (%),Mexico,2016,242.9
484,Robbery (%),Mexico,2016,125.1
583,Homicide (%),Micronesia (Fed. States of),2005,4.6
583,Homicide (%),Micronesia (Fed. States of),2010,4.5
583,Homicide (%),Micronesia (Fed. States of),2015,4.7
583,"Percentage of male and female intentional homicide victims, Male",Micronesia (Fed. States of),2015,6.9
583,"Percentage of male and female intentional homicide victims, Female",Micronesia (Fed. States of),2015,2.4
492,Homicide (%),Monaco,2005,3.0
492,Assault (%),Monaco,2005,458.7
492,Kidnapping (%),Monaco,2005,0.0
492,Theft (%),Monaco,2005,958.8
492,Robbery (%),Monaco,2005,20.7
492,Homicide (%),Monaco,2006,2.9
492,Assault (%),Monaco,2006,406.9
492,Kidnapping (%),Monaco,2006,5.8
492,Theft (%),Monaco,2006,
492,Robbery (%),Monaco,2006,11.6
492,Homicide (%),Monaco,2010,0.0
492,Homicide (%),Monaco,2015,0.0
492,Assault (%),Monaco,2015,514.3
492,Kidnapping (%),Monaco,2015,2.6
492,Theft (%),Monaco,2015,
492,Robbery (%),Monaco,2015,31.3
492,Kidnapping (%),Monaco,2016,2.6
492,Theft (%),Monaco,2016,
496,Homicide (%),Mongolia,2005,15.8
496,Assault (%),Mongolia,2005,118.4
496,Kidnapping (%),Mongolia,2005,0.0
496,Theft (%),Mongolia,2005,264.5
496,Robbery (%),Mongolia,2005,23.1
496,Sexual Violence (%),Mongolia,2005,13.4
496,Homicide (%),Mongolia,2010,8.8
496,"Percentage of male and female intentional homicide victims, Male",Mongolia,2010,12.8
496,"Percentage of male and female intentional homicide victims, Female",Mongolia,2010,4.9
496,Assault (%),Mongolia,2010,214.6
496,Kidnapping (%),Mongolia,2010,0.0
496,Theft (%),Mongolia,2010,213.0
496,Robbery (%),Mongolia,2010,19.2
496,Sexual Violence (%),Mongolia,2010,13.3
496,Homicide (%),Mongolia,2015,6.2
496,"Percentage of male and female intentional homicide victims, Male",Mongolia,2015,9.6
496,"Percentage of male and female intentional homicide victims, Female",Mongolia,2015,2.9
496,Assault (%),Mongolia,2015,270.9
496,Kidnapping (%),Mongolia,2015,0.0
496,Theft (%),Mongolia,2015,308.0
496,Robbery (%),Mongolia,2015,18.0
496,Sexual Violence (%),Mongolia,2015,12.1
496,Homicide (%),Mongolia,2016,5.7
496,"Percentage of male and female intentional homicide victims, Male",Mongolia,2016,8.8
496,"Percentage of male and female intentional homicide victims, Female",Mongolia,2016,2.6
496,Assault (%),Mongolia,2016,62.6
496,Kidnapping (%),Mongolia,2016,0.1
496,Theft (%),Mongolia,2016,299.8
496,Robbery (%),Mongolia,2016,15.7
499,Homicide (%),Montenegro,2005,3.6
499,Assault (%),Montenegro,2005,25.1
499,Theft (%),Montenegro,2005,249.8
499,Robbery (%),Montenegro,2005,14.0
499,Sexual Violence (%),Montenegro,2005,5.7
499,Homicide (%),Montenegro,2010,2.4
499,"Percentage of male and female intentional homicide victims, Male",Montenegro,2010,2.6
499,"Percentage of male and female intentional homicide victims, Female",Montenegro,2010,2.2
499,Assault (%),Montenegro,2010,30.9
499,Kidnapping (%),Montenegro,2010,0.3
499,Theft (%),Montenegro,2010,84.9
499,Robbery (%),Montenegro,2010,0.5
499,Sexual Violence (%),Montenegro,2010,5.8
499,Homicide (%),Montenegro,2015,2.7
499,"Percentage of male and female intentional homicide victims, Male",Montenegro,2015,4.5
499,"Percentage of male and female intentional homicide victims, Female",Montenegro,2015,0.9
499,Assault (%),Montenegro,2015,22.3
499,Kidnapping (%),Montenegro,2015,0.0
499,Theft (%),Montenegro,2015,131.7
499,Robbery (%),Montenegro,2015,24.8
499,Sexual Violence (%),Montenegro,2015,4.2
499,Homicide (%),Montenegro,2016,4.5
499,"Percentage of male and female intentional homicide victims, Male",Montenegro,2016,8.1
499,"Percentage of male and female intentional homicide victims, Female",Montenegro,2016,0.9
499,Assault (%),Montenegro,2016,20.4
499,Kidnapping (%),Montenegro,2016,0.3
499,Theft (%),Montenegro,2016,80.5
499,Robbery (%),Montenegro,2016,20.4
500,Homicide (%),Montserrat,2005,20.9
500,Homicide (%),Montserrat,2008,20.4
500,Homicide (%),Montserrat,2012,19.9
504,Homicide (%),Morocco,2005,1.5
504,Assault (%),Morocco,2005,106.9
504,Kidnapping (%),Morocco,2005,1.0
504,Theft (%),Morocco,2005,203.4
504,Robbery (%),Morocco,2005,49.2
504,Sexual Violence (%),Morocco,2005,3.1
504,Homicide (%),Morocco,2009,1.4
504,"Percentage of male and female intentional homicide victims, Male",Morocco,2009,2.4
504,"Percentage of male and female intentional homicide victims, Female",Morocco,2009,0.3
504,Assault (%),Morocco,2009,97.2
504,Kidnapping (%),Morocco,2009,1.0
504,Theft (%),Morocco,2009,245.1
504,Robbery (%),Morocco,2009,81.1
504,Sexual Violence (%),Morocco,2009,10.3
504,Homicide (%),Morocco,2010,1.4
504,Homicide (%),Morocco,2013,1.3
504,"Percentage of male and female intentional homicide victims, Male",Morocco,2013,2.2
504,"Percentage of male and female intentional homicide victims, Female",Morocco,2013,0.4
504,Assault (%),Morocco,2013,200.3
504,Kidnapping (%),Morocco,2013,2.9
504,Theft (%),Morocco,2013,318.8
504,Robbery (%),Morocco,2013,43.9
504,Sexual Violence (%),Morocco,2013,12.9
504,Homicide (%),Morocco,2015,1.2
504,"Percentage of male and female intentional homicide victims, Male",Morocco,2015,1.9
504,"Percentage of male and female intentional homicide victims, Female",Morocco,2015,0.6
504,Assault (%),Morocco,2015,161.7
504,Kidnapping (%),Morocco,2015,1.9
504,Theft (%),Morocco,2015,139.6
504,Robbery (%),Morocco,2015,54.7
508,Homicide (%),Mozambique,2005,5.2
508,Assault (%),Mozambique,2005,6.1
508,Theft (%),Mozambique,2005,26.5
508,Robbery (%),Mozambique,2005,32.6
508,Sexual Violence (%),Mozambique,2005,3.7
508,Homicide (%),Mozambique,2009,3.5
508,Assault (%),Mozambique,2009,2.2
508,Theft (%),Mozambique,2009,20.2
508,Robbery (%),Mozambique,2009,22.4
508,Sexual Violence (%),Mozambique,2009,2.6
508,Homicide (%),Mozambique,2010,3.6
508,Homicide (%),Mozambique,2011,3.4
508,"Percentage of male and female intentional homicide victims, Male",Mozambique,2011,5.8
508,"Percentage of male and female intentional homicide victims, Female",Mozambique,2011,1.1
104,Homicide (%),Myanmar,2005,1.4
104,Homicide (%),Myanmar,2010,1.6
104,"Percentage of male and female intentional homicide victims, Male",Myanmar,2010,2.7
104,"Percentage of male and female intentional homicide victims, Female",Myanmar,2010,0.6
104,Assault (%),Myanmar,2010,5.3
104,Theft (%),Myanmar,2010,3.4
104,Robbery (%),Myanmar,2010,0.0
104,Sexual Violence (%),Myanmar,2010,0.5
104,Homicide (%),Myanmar,2013,2.4
104,"Percentage of male and female intentional homicide victims, Male",Myanmar,2013,4.1
104,"Percentage of male and female intentional homicide victims, Female",Myanmar,2013,0.8
104,Assault (%),Myanmar,2013,9.7
104,Kidnapping (%),Myanmar,2013,0.0
104,Theft (%),Myanmar,2013,5.3
