Country ID,Education Source Data,Country Name,Year,Education Spend (%),Source Data,GDP
231,GDP,Ethiopia,2015,4.74,GDP (millions of $),63079.0
231,GDP,Ethiopia,2015,4.74,GDP per Capita ($),632.0
231,GDP,Ethiopia,2015,4.74,GDP in 2010 dollars ($),43538.0
242,Government Expenditure,Fiji,2005,20.27,GDP (millions of $),2980.0
242,Government Expenditure,Fiji,2005,20.27,GDP per Capita ($),3627.0
242,Government Expenditure,Fiji,2005,20.27,GDP in 2010 dollars ($),3033.0
242,GDP,Fiji,2005,5.12,GDP (millions of $),2980.0
242,GDP,Fiji,2005,5.12,GDP per Capita ($),3627.0
242,GDP,Fiji,2005,5.12,GDP in 2010 dollars ($),3033.0
246,Government Expenditure,Finland,2005,12.25,GDP (millions of $),204431.0
246,Government Expenditure,Finland,2005,12.25,GDP per Capita ($),38873.0
246,Government Expenditure,Finland,2005,12.25,GDP in 2010 dollars ($),237928.0
246,GDP,Finland,2005,6.04,GDP (millions of $),204431.0
246,GDP,Finland,2005,6.04,GDP per Capita ($),38873.0
246,GDP,Finland,2005,6.04,GDP in 2010 dollars ($),237928.0
246,Government Expenditure,Finland,2010,11.95,GDP (millions of $),247800.0
246,Government Expenditure,Finland,2010,11.95,GDP per Capita ($),46181.0
246,Government Expenditure,Finland,2010,11.95,GDP in 2010 dollars ($),247800.0
246,GDP,Finland,2010,6.54,GDP (millions of $),247800.0
246,GDP,Finland,2010,6.54,GDP per Capita ($),46181.0
246,GDP,Finland,2010,6.54,GDP in 2010 dollars ($),247800.0
246,Government Expenditure,Finland,2015,12.41,GDP (millions of $),232465.0
246,Government Expenditure,Finland,2015,12.41,GDP per Capita ($),42405.0
246,Government Expenditure,Finland,2015,12.41,GDP in 2010 dollars ($),247409.0
246,GDP,Finland,2015,7.09,GDP (millions of $),232465.0
246,GDP,Finland,2015,7.09,GDP per Capita ($),42405.0
246,GDP,Finland,2015,7.09,GDP in 2010 dollars ($),247409.0
250,Government Expenditure,France,2005,10.36,GDP (millions of $),2196071.0
250,Government Expenditure,France,2005,10.36,GDP per Capita ($),34724.0
250,Government Expenditure,France,2005,10.36,GDP in 2010 dollars ($),2536821.0
250,GDP,France,2005,5.52,GDP (millions of $),2196071.0
250,GDP,France,2005,5.52,GDP per Capita ($),34724.0
250,GDP,France,2005,5.52,GDP in 2010 dollars ($),2536821.0
250,Government Expenditure,France,2010,10.01,GDP (millions of $),2642610.0
250,Government Expenditure,France,2010,10.01,GDP per Capita ($),40565.0
250,Government Expenditure,France,2010,10.01,GDP in 2010 dollars ($),2642610.0
250,GDP,France,2010,5.69,GDP (millions of $),2642610.0
250,GDP,France,2010,5.69,GDP per Capita ($),40565.0
250,GDP,France,2010,5.69,GDP in 2010 dollars ($),2642610.0
250,Government Expenditure,France,2015,9.62,GDP (millions of $),2438208.0
250,Government Expenditure,France,2015,9.62,GDP per Capita ($),36574.0
250,Government Expenditure,France,2015,9.62,GDP in 2010 dollars ($),2781288.0
250,GDP,France,2015,5.46,GDP (millions of $),2438208.0
250,GDP,France,2015,5.46,GDP per Capita ($),36574.0
250,GDP,France,2015,5.46,GDP in 2010 dollars ($),2781288.0
266,Government Expenditure,Gabon,2010,13.33,GDP (millions of $),14359.0
266,Government Expenditure,Gabon,2010,13.33,GDP per Capita ($),8754.0
266,Government Expenditure,Gabon,2010,13.33,GDP in 2010 dollars ($),14359.0
266,GDP,Gabon,2010,3.08,GDP (millions of $),14359.0
266,GDP,Gabon,2010,3.08,GDP per Capita ($),8754.0
266,GDP,Gabon,2010,3.08,GDP in 2010 dollars ($),14359.0
270,Government Expenditure,Gambia,2005,5.34,GDP (millions of $),944.0
270,Government Expenditure,Gambia,2005,5.34,GDP per Capita ($),654.0
270,Government Expenditure,Gambia,2005,5.34,GDP in 2010 dollars ($),1147.0
270,GDP,Gambia,2005,1.14,GDP (millions of $),944.0
270,GDP,Gambia,2005,1.14,GDP per Capita ($),654.0
270,GDP,Gambia,2005,1.14,GDP in 2010 dollars ($),1147.0
270,Government Expenditure,Gambia,2010,17.61,GDP (millions of $),1441.0
270,Government Expenditure,Gambia,2010,17.61,GDP per Capita ($),851.0
270,Government Expenditure,Gambia,2010,17.61,GDP in 2010 dollars ($),1441.0
270,GDP,Gambia,2010,4.16,GDP (millions of $),1441.0
270,GDP,Gambia,2010,4.16,GDP per Capita ($),851.0
270,GDP,Gambia,2010,4.16,GDP in 2010 dollars ($),1441.0
270,Government Expenditure,Gambia,2016,10.36,GDP (millions of $),1442.0
270,Government Expenditure,Gambia,2016,10.36,GDP per Capita ($),708.0
270,Government Expenditure,Gambia,2016,10.36,GDP in 2010 dollars ($),1610.0
270,GDP,Gambia,2016,3.09,GDP (millions of $),1442.0
270,GDP,Gambia,2016,3.09,GDP per Capita ($),708.0
270,GDP,Gambia,2016,3.09,GDP in 2010 dollars ($),1610.0
268,Government Expenditure,Georgia,2005,11.18,GDP (millions of $),6411.0
268,Government Expenditure,Georgia,2005,11.18,GDP per Capita ($),1429.0
268,Government Expenditure,Georgia,2005,11.18,GDP in 2010 dollars ($),9011.0
268,GDP,Georgia,2005,2.48,GDP (millions of $),6411.0
268,GDP,Georgia,2005,2.48,GDP per Capita ($),1429.0
268,GDP,Georgia,2005,2.48,GDP in 2010 dollars ($),9011.0
268,Government Expenditure,Georgia,2017,12.95,GDP (millions of $),15159.0
268,Government Expenditure,Georgia,2017,12.95,GDP per Capita ($),3875.0
268,Government Expenditure,Georgia,2017,12.95,GDP in 2010 dollars ($),15923.0
268,GDP,Georgia,2017,3.83,GDP (millions of $),15159.0
268,GDP,Georgia,2017,3.83,GDP per Capita ($),3875.0
268,GDP,Georgia,2017,3.83,GDP in 2010 dollars ($),15923.0
276,Government Expenditure,Germany,2010,10.4,GDP (millions of $),3417095.0
276,Government Expenditure,Germany,2010,10.4,GDP per Capita ($),42241.0
276,Government Expenditure,Germany,2010,10.4,GDP in 2010 dollars ($),3417095.0
276,GDP,Germany,2010,4.91,GDP (millions of $),3417095.0
276,GDP,Germany,2010,4.91,GDP per Capita ($),42241.0
276,GDP,Germany,2010,4.91,GDP in 2010 dollars ($),3417095.0
276,Government Expenditure,Germany,2015,10.99,GDP (millions of $),3381389.0
276,Government Expenditure,Germany,2015,10.99,GDP per Capita ($),41384.0
276,Government Expenditure,Germany,2015,10.99,GDP in 2010 dollars ($),3718482.0
276,GDP,Germany,2015,4.81,GDP (millions of $),3381389.0
276,GDP,Germany,2015,4.81,GDP per Capita ($),41384.0
276,GDP,Germany,2015,4.81,GDP in 2010 dollars ($),3718482.0
288,Government Expenditure,Ghana,2005,23.43,GDP (millions of $),22765.0
288,Government Expenditure,Ghana,2005,23.43,GDP per Capita ($),1057.0
288,Government Expenditure,Ghana,2005,23.43,GDP in 2010 dollars ($),31614.0
288,GDP,Ghana,2005,7.42,GDP (millions of $),22765.0
288,GDP,Ghana,2005,7.42,GDP per Capita ($),1057.0
288,GDP,Ghana,2005,7.42,GDP in 2010 dollars ($),31614.0
288,Government Expenditure,Ghana,2010,20.7,GDP (millions of $),42587.0
288,Government Expenditure,Ghana,2010,20.7,GDP per Capita ($),1737.0
288,Government Expenditure,Ghana,2010,20.7,GDP in 2010 dollars ($),42587.0
288,GDP,Ghana,2010,5.54,GDP (millions of $),42587.0
288,GDP,Ghana,2010,5.54,GDP per Capita ($),1737.0
288,GDP,Ghana,2010,5.54,GDP in 2010 dollars ($),42587.0
288,Government Expenditure,Ghana,2017,20.1,GDP (millions of $),58996.0
288,Government Expenditure,Ghana,2017,20.1,GDP per Capita ($),2046.0
288,Government Expenditure,Ghana,2017,20.1,GDP in 2010 dollars ($),67001.0
288,GDP,Ghana,2017,4.51,GDP (millions of $),58996.0
288,GDP,Ghana,2017,4.51,GDP per Capita ($),2046.0
288,GDP,Ghana,2017,4.51,GDP in 2010 dollars ($),67001.0
300,Government Expenditure,Greece,2005,8.7,GDP (millions of $),247777.0
300,Government Expenditure,Greece,2005,8.7,GDP per Capita ($),21925.0
300,Government Expenditure,Greece,2005,8.7,GDP in 2010 dollars ($),304331.0
300,GDP,Greece,2005,3.96,GDP (millions of $),247777.0
300,GDP,Greece,2005,3.96,GDP per Capita ($),21925.0
300,GDP,Greece,2005,3.96,GDP in 2010 dollars ($),304331.0
308,Government Expenditure,Grenada,2016,42.79,GDP (millions of $),1062.0
308,Government Expenditure,Grenada,2016,42.79,GDP per Capita ($),9892.0
308,Government Expenditure,Grenada,2016,42.79,GDP in 2010 dollars ($),932.0
308,GDP,Grenada,2016,10.29,GDP (millions of $),1062.0
308,GDP,Grenada,2016,10.29,GDP per Capita ($),9892.0
308,GDP,Grenada,2016,10.29,GDP in 2010 dollars ($),932.0
320,Government Expenditure,Guatemala,2010,19.3,GDP (millions of $),41338.0
320,Government Expenditure,Guatemala,2010,19.3,GDP per Capita ($),2825.0
320,Government Expenditure,Guatemala,2010,19.3,GDP in 2010 dollars ($),41338.0
320,GDP,Guatemala,2010,2.8,GDP (millions of $),41338.0
320,GDP,Guatemala,2010,2.8,GDP per Capita ($),2825.0
320,GDP,Guatemala,2010,2.8,GDP in 2010 dollars ($),41338.0
320,Government Expenditure,Guatemala,2017,23.09,GDP (millions of $),75620.0
320,Government Expenditure,Guatemala,2017,23.09,GDP per Capita ($),4471.0
320,Government Expenditure,Guatemala,2017,23.09,GDP in 2010 dollars ($),52841.0
320,GDP,Guatemala,2017,2.8,GDP (millions of $),75620.0
320,GDP,Guatemala,2017,2.8,GDP per Capita ($),4471.0
320,GDP,Guatemala,2017,2.8,GDP in 2010 dollars ($),52841.0
324,Government Expenditure,Guinea,2005,10.95,GDP (millions of $),4063.0
324,Government Expenditure,Guinea,2005,10.95,GDP per Capita ($),420.0
324,Government Expenditure,Guinea,2005,10.95,GDP in 2010 dollars ($),5964.0
324,GDP,Guinea,2005,1.85,GDP (millions of $),4063.0
324,GDP,Guinea,2005,1.85,GDP per Capita ($),420.0
324,GDP,Guinea,2005,1.85,GDP in 2010 dollars ($),5964.0
324,Government Expenditure,Guinea,2010,12.44,GDP (millions of $),6853.0
324,Government Expenditure,Guinea,2010,12.44,GDP per Capita ($),635.0
324,Government Expenditure,Guinea,2010,12.44,GDP in 2010 dollars ($),6853.0
324,GDP,Guinea,2010,2.55,GDP (millions of $),6853.0
324,GDP,Guinea,2010,2.55,GDP per Capita ($),635.0
324,GDP,Guinea,2010,2.55,GDP in 2010 dollars ($),6853.0
324,Government Expenditure,Guinea,2017,13.38,GDP (millions of $),10208.0
324,Government Expenditure,Guinea,2017,13.38,GDP per Capita ($),803.0
324,Government Expenditure,Guinea,2017,13.38,GDP in 2010 dollars ($),10257.0
324,GDP,Guinea,2017,2.21,GDP (millions of $),10208.0
324,GDP,Guinea,2017,2.21,GDP per Capita ($),803.0
324,GDP,Guinea,2017,2.21,GDP in 2010 dollars ($),10257.0
624,Government Expenditure,Guinea-Bissau,2010,9.07,GDP (millions of $),849.0
624,Government Expenditure,Guinea-Bissau,2010,9.07,GDP per Capita ($),546.0
624,Government Expenditure,Guinea-Bissau,2010,9.07,GDP in 2010 dollars ($),849.0
624,GDP,Guinea-Bissau,2010,1.86,GDP (millions of $),849.0
624,GDP,Guinea-Bissau,2010,1.86,GDP per Capita ($),546.0
624,GDP,Guinea-Bissau,2010,1.86,GDP in 2010 dollars ($),849.0
328,Government Expenditure,Guyana,2005,13.82,GDP (millions of $),1315.0
328,Government Expenditure,Guyana,2005,13.82,GDP per Capita ($),1752.0
328,Government Expenditure,Guyana,2005,13.82,GDP in 2010 dollars ($),1826.0
328,GDP,Guyana,2005,8.14,GDP (millions of $),1315.0
328,GDP,Guyana,2005,8.14,GDP per Capita ($),1752.0
328,GDP,Guyana,2005,8.14,GDP in 2010 dollars ($),1826.0
328,Government Expenditure,Guyana,2010,11.84,GDP (millions of $),2259.0
328,Government Expenditure,Guyana,2010,11.84,GDP per Capita ($),3026.0
328,Government Expenditure,Guyana,2010,11.84,GDP in 2010 dollars ($),2259.0
328,GDP,Guyana,2010,3.64,GDP (millions of $),2259.0
328,GDP,Guyana,2010,3.64,GDP per Capita ($),3026.0
328,GDP,Guyana,2010,3.64,GDP in 2010 dollars ($),2259.0
328,Government Expenditure,Guyana,2017,18.28,GDP (millions of $),3543.0
328,Government Expenditure,Guyana,2017,18.28,GDP per Capita ($),4555.0
328,Government Expenditure,Guyana,2017,18.28,GDP in 2010 dollars ($),2971.0
328,GDP,Guyana,2017,6.25,GDP (millions of $),3543.0
328,GDP,Guyana,2017,6.25,GDP per Capita ($),4555.0
328,GDP,Guyana,2017,6.25,GDP in 2010 dollars ($),2971.0
332,Government Expenditure,Haiti,2016,13.13,GDP (millions of $),7598.0
332,Government Expenditure,Haiti,2016,13.13,GDP per Capita ($),700.0
332,Government Expenditure,Haiti,2016,13.13,GDP in 2010 dollars ($),8013.0
332,GDP,Haiti,2016,2.45,GDP (millions of $),7598.0
332,GDP,Haiti,2016,2.45,GDP per Capita ($),700.0
332,GDP,Haiti,2016,2.45,GDP in 2010 dollars ($),8013.0
340,Government Expenditure,Honduras,2015,24.64,GDP (millions of $),20980.0
340,Government Expenditure,Honduras,2015,24.64,GDP per Capita ($),2341.0
340,Government Expenditure,Honduras,2015,24.64,GDP in 2010 dollars ($),18839.0
340,GDP,Honduras,2015,6.41,GDP (millions of $),20980.0
340,GDP,Honduras,2015,6.41,GDP per Capita ($),2341.0
340,GDP,Honduras,2015,6.41,GDP in 2010 dollars ($),18839.0
340,Government Expenditure,Honduras,2017,22.02,GDP (millions of $),22979.0
340,Government Expenditure,Honduras,2017,22.02,GDP per Capita ($),2480.0
340,Government Expenditure,Honduras,2017,22.02,GDP in 2010 dollars ($),20481.0
340,GDP,Honduras,2017,5.96,GDP (millions of $),22979.0
340,GDP,Honduras,2017,5.96,GDP per Capita ($),2480.0
340,GDP,Honduras,2017,5.96,GDP in 2010 dollars ($),20481.0
348,Government Expenditure,Hungary,2005,10.8,GDP (millions of $),113035.0
348,Government Expenditure,Hungary,2005,10.8,GDP per Capita ($),11207.0
348,Government Expenditure,Hungary,2005,10.8,GDP in 2010 dollars ($),132407.0
348,GDP,Hungary,2005,5.33,GDP (millions of $),113035.0
348,GDP,Hungary,2005,5.33,GDP per Capita ($),11207.0
348,GDP,Hungary,2005,5.33,GDP in 2010 dollars ($),132407.0
348,Government Expenditure,Hungary,2010,9.69,GDP (millions of $),130923.0
348,Government Expenditure,Hungary,2010,9.69,GDP per Capita ($),13187.0
348,Government Expenditure,Hungary,2010,9.69,GDP in 2010 dollars ($),130923.0
348,GDP,Hungary,2010,4.77,GDP (millions of $),130923.0
348,GDP,Hungary,2010,4.77,GDP per Capita ($),13187.0
348,GDP,Hungary,2010,4.77,GDP in 2010 dollars ($),130923.0
348,Government Expenditure,Hungary,2015,9.14,GDP (millions of $),123074.0
348,Government Expenditure,Hungary,2015,9.14,GDP per Capita ($),12579.0
348,Government Expenditure,Hungary,2015,9.14,GDP in 2010 dollars ($),144236.0
348,GDP,Hungary,2015,4.58,GDP (millions of $),123074.0
348,GDP,Hungary,2015,4.58,GDP per Capita ($),12579.0
348,GDP,Hungary,2015,4.58,GDP in 2010 dollars ($),144236.0
352,Government Expenditure,Iceland,2005,17.81,GDP (millions of $),16813.0
352,Government Expenditure,Iceland,2005,17.81,GDP per Capita ($),56996.0
352,Government Expenditure,Iceland,2005,17.81,GDP in 2010 dollars ($),12948.0
352,GDP,Iceland,2005,7.41,GDP (millions of $),16813.0
352,GDP,Iceland,2005,7.41,GDP per Capita ($),56996.0
352,GDP,Iceland,2005,7.41,GDP in 2010 dollars ($),12948.0
352,Government Expenditure,Iceland,2010,14.6,GDP (millions of $),13684.0
352,Government Expenditure,Iceland,2010,14.6,GDP per Capita ($),42718.0
352,Government Expenditure,Iceland,2010,14.6,GDP in 2010 dollars ($),13684.0
352,GDP,Iceland,2010,7.17,GDP (millions of $),13684.0
352,GDP,Iceland,2010,7.17,GDP per Capita ($),42718.0
352,GDP,Iceland,2010,7.17,GDP in 2010 dollars ($),13684.0
352,Government Expenditure,Iceland,2015,18.16,GDP (millions of $),17344.0
352,Government Expenditure,Iceland,2015,18.16,GDP per Capita ($),52519.0
352,Government Expenditure,Iceland,2015,18.16,GDP in 2010 dollars ($),15682.0
352,GDP,Iceland,2015,7.71,GDP (millions of $),17344.0
352,GDP,Iceland,2015,7.71,GDP per Capita ($),52519.0
352,GDP,Iceland,2015,7.71,GDP in 2010 dollars ($),15682.0
356,Government Expenditure,India,2005,11.21,GDP (millions of $),823612.0
356,Government Expenditure,India,2005,11.21,GDP per Capita ($),720.0
356,Government Expenditure,India,2005,11.21,GDP in 2010 dollars ($),1189601.0
356,GDP,India,2005,3.23,GDP (millions of $),823612.0
356,GDP,India,2005,3.23,GDP per Capita ($),720.0
356,GDP,India,2005,3.23,GDP in 2010 dollars ($),1189601.0
356,Government Expenditure,India,2010,11.83,GDP (millions of $),1669620.0
356,Government Expenditure,India,2010,11.83,GDP per Capita ($),1356.0
356,Government Expenditure,India,2010,11.83,GDP in 2010 dollars ($),1669620.0
356,GDP,India,2010,3.42,GDP (millions of $),1669620.0
356,GDP,India,2010,3.42,GDP per Capita ($),1356.0
356,GDP,India,2010,3.42,GDP in 2010 dollars ($),1669620.0
360,Government Expenditure,Indonesia,2005,15.15,GDP (millions of $),304372.0
360,Government Expenditure,Indonesia,2005,15.15,GDP per Capita ($),1343.0
360,Government Expenditure,Indonesia,2005,15.15,GDP in 2010 dollars ($),571205.0
360,GDP,Indonesia,2005,2.87,GDP (millions of $),304372.0
360,GDP,Indonesia,2005,2.87,GDP per Capita ($),1343.0
360,GDP,Indonesia,2005,2.87,GDP in 2010 dollars ($),571205.0
360,Government Expenditure,Indonesia,2010,16.65,GDP (millions of $),755094.0
360,Government Expenditure,Indonesia,2010,16.65,GDP per Capita ($),3113.0
360,Government Expenditure,Indonesia,2010,16.65,GDP in 2010 dollars ($),755094.0
360,GDP,Indonesia,2010,2.81,GDP (millions of $),755094.0
360,GDP,Indonesia,2010,2.81,GDP per Capita ($),3113.0
360,GDP,Indonesia,2010,2.81,GDP in 2010 dollars ($),755094.0
360,Government Expenditure,Indonesia,2015,20.5,GDP (millions of $),860854.0
360,Government Expenditure,Indonesia,2015,20.5,GDP per Capita ($),3335.0
360,Government Expenditure,Indonesia,2015,20.5,GDP in 2010 dollars ($),988129.0
360,GDP,Indonesia,2015,3.58,GDP (millions of $),860854.0
360,GDP,Indonesia,2015,3.58,GDP per Capita ($),3335.0
360,GDP,Indonesia,2015,3.58,GDP in 2010 dollars ($),988129.0
364,Government Expenditure,Iran (Islamic Republic of),2005,22.32,GDP (millions of $),226452.0
364,Government Expenditure,Iran (Islamic Republic of),2005,22.32,GDP per Capita ($),3216.0
364,Government Expenditure,Iran (Islamic Republic of),2005,22.32,GDP in 2010 dollars ($),403657.0
364,GDP,Iran (Islamic Republic of),2005,4.06,GDP (millions of $),226452.0
364,GDP,Iran (Islamic Republic of),2005,4.06,GDP per Capita ($),3216.0
364,GDP,Iran (Islamic Republic of),2005,4.06,GDP in 2010 dollars ($),403657.0
364,Government Expenditure,Iran (Islamic Republic of),2010,18.8,GDP (millions of $),491099.0
364,Government Expenditure,Iran (Islamic Republic of),2010,18.8,GDP per Capita ($),6586.0
364,Government Expenditure,Iran (Islamic Republic of),2010,18.8,GDP in 2010 dollars ($),491099.0
364,GDP,Iran (Islamic Republic of),2010,3.71,GDP (millions of $),491099.0
364,GDP,Iran (Islamic Republic of),2010,3.71,GDP per Capita ($),6586.0
364,GDP,Iran (Islamic Republic of),2010,3.71,GDP in 2010 dollars ($),491099.0
364,Government Expenditure,Iran (Islamic Republic of),2017,20.04,GDP (millions of $),460976.0
364,Government Expenditure,Iran (Islamic Republic of),2017,20.04,GDP per Capita ($),5680.0
364,Government Expenditure,Iran (Islamic Republic of),2017,20.04,GDP in 2010 dollars ($),565521.0
364,GDP,Iran (Islamic Republic of),2017,3.79,GDP (millions of $),460976.0
364,GDP,Iran (Islamic Republic of),2017,3.79,GDP per Capita ($),5680.0
364,GDP,Iran (Islamic Republic of),2017,3.79,GDP in 2010 dollars ($),565521.0
372,Government Expenditure,Ireland,2005,13.56,GDP (millions of $),211644.0
372,Government Expenditure,Ireland,2005,13.56,GDP per Capita ($),50236.0
372,Government Expenditure,Ireland,2005,13.56,GDP in 2010 dollars ($),214526.0
372,GDP,Ireland,2005,4.52,GDP (millions of $),211644.0
372,GDP,Ireland,2005,4.52,GDP per Capita ($),50236.0
372,GDP,Ireland,2005,4.52,GDP in 2010 dollars ($),214526.0
372,Government Expenditure,Ireland,2010,9.28,GDP (millions of $),222134.0
372,Government Expenditure,Ireland,2010,9.28,GDP per Capita ($),48009.0
372,Government Expenditure,Ireland,2010,9.28,GDP in 2010 dollars ($),222134.0
372,GDP,Ireland,2010,6.04,GDP (millions of $),222134.0
372,GDP,Ireland,2010,6.04,GDP per Capita ($),48009.0
372,GDP,Ireland,2010,6.04,GDP in 2010 dollars ($),222134.0
372,Government Expenditure,Ireland,2015,13.03,GDP (millions of $),291092.0
372,Government Expenditure,Ireland,2015,13.03,GDP per Capita ($),61933.0
372,Government Expenditure,Ireland,2015,13.03,GDP in 2010 dollars ($),316887.0
372,GDP,Ireland,2015,3.77,GDP (millions of $),291092.0
372,GDP,Ireland,2015,3.77,GDP per Capita ($),61933.0
372,GDP,Ireland,2015,3.77,GDP in 2010 dollars ($),316887.0
376,Government Expenditure,Israel,2005,12.74,GDP (millions of $),142411.0
376,Government Expenditure,Israel,2005,12.74,GDP per Capita ($),21568.0
376,Government Expenditure,Israel,2005,12.74,GDP in 2010 dollars ($),188895.0
376,GDP,Israel,2005,5.76,GDP (millions of $),142411.0
376,GDP,Israel,2005,5.76,GDP per Capita ($),21568.0
376,GDP,Israel,2005,5.76,GDP in 2010 dollars ($),188895.0
376,Government Expenditure,Israel,2010,13.61,GDP (millions of $),233733.0
376,Government Expenditure,Israel,2010,13.61,GDP per Capita ($),31475.0
376,Government Expenditure,Israel,2010,13.61,GDP in 2010 dollars ($),233733.0
376,GDP,Israel,2010,5.54,GDP (millions of $),233733.0
376,GDP,Israel,2010,5.54,GDP per Capita ($),31475.0
376,GDP,Israel,2010,5.54,GDP in 2010 dollars ($),233733.0
376,Government Expenditure,Israel,2015,15.04,GDP (millions of $),300471.0
376,Government Expenditure,Israel,2015,15.04,GDP per Capita ($),37258.0
376,Government Expenditure,Israel,2015,15.04,GDP in 2010 dollars ($),279247.0
376,GDP,Israel,2015,5.88,GDP (millions of $),300471.0
376,GDP,Israel,2015,5.88,GDP per Capita ($),37258.0
376,GDP,Israel,2015,5.88,GDP in 2010 dollars ($),279247.0
380,Government Expenditure,Italy,2005,9.01,GDP (millions of $),1852616.0
380,Government Expenditure,Italy,2005,9.01,GDP per Capita ($),31503.0
380,Government Expenditure,Italy,2005,9.01,GDP in 2010 dollars ($),2158722.0
380,GDP,Italy,2005,4.25,GDP (millions of $),1852616.0
380,GDP,Italy,2005,4.25,GDP per Capita ($),31503.0
380,GDP,Italy,2005,4.25,GDP in 2010 dollars ($),2158722.0
380,Government Expenditure,Italy,2010,8.72,GDP (millions of $),2125058.0
380,Government Expenditure,Italy,2010,8.72,GDP per Capita ($),35578.0
380,Government Expenditure,Italy,2010,8.72,GDP in 2010 dollars ($),2125058.0
380,GDP,Italy,2010,4.35,GDP (millions of $),2125058.0
380,GDP,Italy,2010,4.35,GDP per Capita ($),35578.0
380,GDP,Italy,2010,4.35,GDP in 2010 dollars ($),2125058.0
380,Government Expenditure,Italy,2015,8.11,GDP (millions of $),1832273.0
380,Government Expenditure,Italy,2015,8.11,GDP per Capita ($),30792.0
380,Government Expenditure,Italy,2015,8.11,GDP in 2010 dollars ($),2062368.0
380,GDP,Italy,2015,4.08,GDP (millions of $),1832273.0
380,GDP,Italy,2015,4.08,GDP per Capita ($),30792.0
380,GDP,Italy,2015,4.08,GDP in 2010 dollars ($),2062368.0
388,Government Expenditure,Jamaica,2005,14.27,GDP (millions of $),11244.0
388,Government Expenditure,Jamaica,2005,14.27,GDP per Capita ($),4097.0
388,Government Expenditure,Jamaica,2005,14.27,GDP in 2010 dollars ($),13545.0
388,GDP,Jamaica,2005,4.62,GDP (millions of $),11244.0
388,GDP,Jamaica,2005,4.62,GDP per Capita ($),4097.0
388,GDP,Jamaica,2005,4.62,GDP in 2010 dollars ($),13545.0
388,Government Expenditure,Jamaica,2010,16.1,GDP (millions of $),13219.0
388,Government Expenditure,Jamaica,2010,16.1,GDP per Capita ($),4692.0
388,Government Expenditure,Jamaica,2010,16.1,GDP in 2010 dollars ($),13219.0
388,GDP,Jamaica,2010,6.37,GDP (millions of $),13219.0
388,GDP,Jamaica,2010,6.37,GDP per Capita ($),4692.0
388,GDP,Jamaica,2010,6.37,GDP in 2010 dollars ($),13219.0
388,Government Expenditure,Jamaica,2017,18.4,GDP (millions of $),14827.0
388,Government Expenditure,Jamaica,2017,18.4,GDP per Capita ($),5130.0
388,Government Expenditure,Jamaica,2017,18.4,GDP in 2010 dollars ($),13972.0
388,GDP,Jamaica,2017,5.27,GDP (millions of $),14827.0
388,GDP,Jamaica,2017,5.27,GDP per Capita ($),5130.0
388,GDP,Jamaica,2017,5.27,GDP in 2010 dollars ($),13972.0
392,Government Expenditure,Japan,2016,9.13,GDP (millions of $),4949273.0
392,Government Expenditure,Japan,2016,9.13,GDP per Capita ($),38742.0
392,Government Expenditure,Japan,2016,9.13,GDP in 2010 dollars ($),6052672.0
392,GDP,Japan,2016,3.47,GDP (millions of $),4949273.0
392,GDP,Japan,2016,3.47,GDP per Capita ($),38742.0
392,GDP,Japan,2016,3.47,GDP in 2010 dollars ($),6052672.0
400,Government Expenditure,Jordan,2017,12.53,GDP (millions of $),40708.0
400,Government Expenditure,Jordan,2017,12.53,GDP per Capita ($),4196.0
400,Government Expenditure,Jordan,2017,12.53,GDP in 2010 dollars ($),31496.0
400,GDP,Jordan,2017,3.6,GDP (millions of $),40708.0
400,GDP,Jordan,2017,3.6,GDP per Capita ($),4196.0
400,GDP,Jordan,2017,3.6,GDP in 2010 dollars ($),31496.0
398,Government Expenditure,Kazakhstan,2005,10.23,GDP (millions of $),57124.0
398,Government Expenditure,Kazakhstan,2005,10.23,GDP per Capita ($),3676.0
398,Government Expenditure,Kazakhstan,2005,10.23,GDP in 2010 dollars ($),109540.0
398,GDP,Kazakhstan,2005,2.26,GDP (millions of $),57124.0
398,GDP,Kazakhstan,2005,2.26,GDP per Capita ($),3676.0
398,GDP,Kazakhstan,2005,2.26,GDP in 2010 dollars ($),109540.0
398,Government Expenditure,Kazakhstan,2017,11.42,GDP (millions of $),159407.0
398,Government Expenditure,Kazakhstan,2017,11.42,GDP per Capita ($),8756.0
398,Government Expenditure,Kazakhstan,2017,11.42,GDP in 2010 dollars ($),198400.0
398,GDP,Kazakhstan,2017,2.88,GDP (millions of $),159407.0
398,GDP,Kazakhstan,2017,2.88,GDP per Capita ($),8756.0
398,GDP,Kazakhstan,2017,2.88,GDP in 2010 dollars ($),198400.0
404,Government Expenditure,Kenya,2005,27.47,GDP (millions of $),21506.0
404,Government Expenditure,Kenya,2005,27.47,GDP per Capita ($),597.0
404,Government Expenditure,Kenya,2005,27.47,GDP in 2010 dollars ($),31367.0
404,GDP,Kenya,2005,7.34,GDP (millions of $),21506.0
404,GDP,Kenya,2005,7.34,GDP per Capita ($),597.0
404,GDP,Kenya,2005,7.34,GDP in 2010 dollars ($),31367.0
404,Government Expenditure,Kenya,2010,20.56,GDP (millions of $),40000.0
404,Government Expenditure,Kenya,2010,20.56,GDP per Capita ($),967.0
404,Government Expenditure,Kenya,2010,20.56,GDP in 2010 dollars ($),40000.0
