Country ID,Education Source Data,Country Name,Year,Education Spend (%),Source Data,"Rate per 100,000"
616,Government Expenditure,Poland,2010,11.06,Homicide (%),1.1
616,Government Expenditure,Poland,2010,11.06,Assault (%),28.7
616,Government Expenditure,Poland,2010,11.06,Kidnapping (%),0.1
616,Government Expenditure,Poland,2010,11.06,Theft (%),532.1
616,Government Expenditure,Poland,2010,11.06,Robbery (%),50.5
616,Government Expenditure,Poland,2010,11.06,Sexual Violence (%),8.0
616,Government Expenditure,Poland,2015,11.58,Homicide (%),0.8
616,Government Expenditure,Poland,2015,11.58,Assault (%),18.2
616,Government Expenditure,Poland,2015,11.58,Kidnapping (%),0.6
616,Government Expenditure,Poland,2015,11.58,Theft (%),379.5
616,Government Expenditure,Poland,2015,11.58,Robbery (%),26.7
616,Government Expenditure,Poland,2015,11.58,Sexual Violence (%),7.8
620,Government Expenditure,Portugal,2005,10.86,Homicide (%),1.3
620,Government Expenditure,Portugal,2005,10.86,Assault (%),371.2
620,Government Expenditure,Portugal,2005,10.86,Kidnapping (%),4.1
620,Government Expenditure,Portugal,2005,10.86,Theft (%),869.0
620,Government Expenditure,Portugal,2005,10.86,Robbery (%),191.4
620,Government Expenditure,Portugal,2005,10.86,Sexual Violence (%),15.5
620,Government Expenditure,Portugal,2010,10.43,Homicide (%),1.2
620,Government Expenditure,Portugal,2010,10.43,Assault (%),8.1
620,Government Expenditure,Portugal,2010,10.43,Kidnapping (%),4.7
620,Government Expenditure,Portugal,2010,10.43,Theft (%),892.4
620,Government Expenditure,Portugal,2010,10.43,Robbery (%),191.9
620,Government Expenditure,Portugal,2010,10.43,Sexual Violence (%),20.2
620,Government Expenditure,Portugal,2015,10.15,Homicide (%),1.0
620,Government Expenditure,Portugal,2015,10.15,Assault (%),4.5
620,Government Expenditure,Portugal,2015,10.15,Kidnapping (%),3.5
620,Government Expenditure,Portugal,2015,10.15,Theft (%),829.5
620,Government Expenditure,Portugal,2015,10.15,Robbery (%),148.5
620,Government Expenditure,Portugal,2015,10.15,Sexual Violence (%),23.6
634,Government Expenditure,Qatar,2005,13.74,Homicide (%),0.7
634,Government Expenditure,Qatar,2005,13.74,Theft (%),103.7
634,Government Expenditure,Qatar,2010,13.82,Homicide (%),0.2
498,Government Expenditure,Republic of Moldova,2005,19.3,Homicide (%),7.1
498,Government Expenditure,Republic of Moldova,2005,19.3,Assault (%),9.5
498,Government Expenditure,Republic of Moldova,2005,19.3,Kidnapping (%),0.4
498,Government Expenditure,Republic of Moldova,2005,19.3,Theft (%),276.7
498,Government Expenditure,Republic of Moldova,2005,19.3,Robbery (%),4.5
498,Government Expenditure,Republic of Moldova,2005,19.3,Sexual Violence (%),9.5
498,Government Expenditure,Republic of Moldova,2010,22.27,Homicide (%),6.5
498,Government Expenditure,Republic of Moldova,2010,22.27,Assault (%),10.2
498,Government Expenditure,Republic of Moldova,2010,22.27,Kidnapping (%),0.9
498,Government Expenditure,Republic of Moldova,2010,22.27,Theft (%),334.1
498,Government Expenditure,Republic of Moldova,2010,22.27,Robbery (%),4.5
498,Government Expenditure,Republic of Moldova,2010,22.27,Sexual Violence (%),13.6
642,Government Expenditure,Romania,2005,10.84,Homicide (%),2.1
642,Government Expenditure,Romania,2005,10.84,Assault (%),41.5
642,Government Expenditure,Romania,2005,10.84,Kidnapping (%),1.3
642,Government Expenditure,Romania,2005,10.84,Theft (%),201.5
642,Government Expenditure,Romania,2005,10.84,Robbery (%),15.5
642,Government Expenditure,Romania,2010,9.13,Homicide (%),2.0
642,Government Expenditure,Romania,2010,9.13,Assault (%),60.2
642,Government Expenditure,Romania,2010,9.13,Kidnapping (%),1.6
642,Government Expenditure,Romania,2010,9.13,Theft (%),238.9
642,Government Expenditure,Romania,2010,9.13,Robbery (%),12.2
642,Government Expenditure,Romania,2010,9.13,Sexual Violence (%),7.3
642,Government Expenditure,Romania,2015,9.08,Homicide (%),1.5
642,Government Expenditure,Romania,2015,9.08,Assault (%),1.5
642,Government Expenditure,Romania,2015,9.08,Kidnapping (%),1.5
642,Government Expenditure,Romania,2015,9.08,Theft (%),545.6
642,Government Expenditure,Romania,2015,9.08,Robbery (%),16.9
642,Government Expenditure,Romania,2015,9.08,Sexual Violence (%),8.9
643,Government Expenditure,Russian Federation,2005,11.95,Homicide (%),24.8
643,Government Expenditure,Russian Federation,2005,11.95,Assault (%),40.3
643,Government Expenditure,Russian Federation,2005,11.95,Kidnapping (%),0.8
643,Government Expenditure,Russian Federation,2005,11.95,Theft (%),
643,Government Expenditure,Russian Federation,2005,11.95,Robbery (%),239.8
643,Government Expenditure,Russian Federation,2005,11.95,Sexual Violence (%),12.9
643,Government Expenditure,Russian Federation,2015,10.87,Homicide (%),11.5
643,Government Expenditure,Russian Federation,2015,10.87,Assault (%),18.9
643,Government Expenditure,Russian Federation,2015,10.87,Kidnapping (%),0.2
643,Government Expenditure,Russian Federation,2015,10.87,Theft (%),772.8
643,Government Expenditure,Russian Federation,2015,10.87,Robbery (%),9.5
643,Government Expenditure,Russian Federation,2015,10.87,Sexual Violence (%),11.3
646,Government Expenditure,Rwanda,2010,17.55,Homicide (%),2.8
646,Government Expenditure,Rwanda,2010,17.55,Assault (%),19.6
646,Government Expenditure,Rwanda,2010,17.55,Kidnapping (%),0.1
646,Government Expenditure,Rwanda,2010,17.55,Robbery (%),20.2
646,Government Expenditure,Rwanda,2015,12.54,Homicide (%),2.5
659,Government Expenditure,Saint Kitts and Nevis,2005,11.06,Homicide (%),16.5
662,Government Expenditure,Saint Lucia,2004,15.04,Homicide (%),22.8
662,Government Expenditure,Saint Lucia,2005,16.31,Homicide (%),25.0
662,Government Expenditure,Saint Lucia,2010,14.2,Homicide (%),25.5
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Homicide (%),23.9
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Assault (%),
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Kidnapping (%),1.8
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Theft (%),
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Robbery (%),67.1
670,Government Expenditure,Saint Vincent & Grenadines,2005,22.59,Sexual Violence (%),104.8
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Homicide (%),22.9
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Assault (%),
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Kidnapping (%),1.8
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Theft (%),
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Robbery (%),107.0
670,Government Expenditure,Saint Vincent & Grenadines,2010,15.49,Sexual Violence (%),153.7
674,Government Expenditure,San Marino,2010,10.78,Homicide (%),0.0
674,Government Expenditure,San Marino,2011,10.64,Homicide (%),0.0
678,Government Expenditure,Sao Tome and Principe,2010,19.32,Homicide (%),3.4
678,Government Expenditure,Sao Tome and Principe,2010,19.32,Assault (%),0.0
678,Government Expenditure,Sao Tome and Principe,2010,19.32,Kidnapping (%),0.0
678,Government Expenditure,Sao Tome and Principe,2010,19.32,Theft (%),9.2
678,Government Expenditure,Sao Tome and Principe,2010,19.32,Robbery (%),0.6
682,Government Expenditure,Saudi Arabia,2005,19.29,Homicide (%),1.2
686,Government Expenditure,Senegal,2005,21.77,Homicide (%),9.3
686,Government Expenditure,Senegal,2005,21.77,Assault (%),2.5
686,Government Expenditure,Senegal,2005,21.77,Robbery (%),24.4
686,Government Expenditure,Senegal,2010,24.05,Homicide (%),8.5
686,Government Expenditure,Senegal,2010,24.05,Assault (%),2.4
686,Government Expenditure,Senegal,2010,24.05,Theft (%),19.4
686,Government Expenditure,Senegal,2010,24.05,Robbery (%),19.4
686,Government Expenditure,Senegal,2016,21.34,Assault (%),0.0
686,Government Expenditure,Senegal,2016,21.34,Theft (%),1.0
686,Government Expenditure,Senegal,2016,21.34,Robbery (%),1.4
688,Government Expenditure,Serbia,2010,10.1,Homicide (%),1.4
688,Government Expenditure,Serbia,2010,10.1,Assault (%),15.4
688,Government Expenditure,Serbia,2010,10.1,Kidnapping (%),0.2
688,Government Expenditure,Serbia,2010,10.1,Theft (%),176.2
688,Government Expenditure,Serbia,2010,10.1,Robbery (%),40.1
688,Government Expenditure,Serbia,2010,10.1,Sexual Violence (%),5.4
688,Government Expenditure,Serbia,2015,8.88,Homicide (%),1.2
688,Government Expenditure,Serbia,2015,8.88,Assault (%),16.1
688,Government Expenditure,Serbia,2015,8.88,Kidnapping (%),0.2
688,Government Expenditure,Serbia,2015,8.88,Theft (%),276.6
688,Government Expenditure,Serbia,2015,8.88,Robbery (%),34.3
688,Government Expenditure,Serbia,2015,8.88,Sexual Violence (%),3.8
688,Government Expenditure,Serbia,2016,8.69,Homicide (%),1.4
688,Government Expenditure,Serbia,2016,8.69,Assault (%),15.2
688,Government Expenditure,Serbia,2016,8.69,Kidnapping (%),0.1
688,Government Expenditure,Serbia,2016,8.69,Theft (%),254.4
688,Government Expenditure,Serbia,2016,8.69,Robbery (%),27.5
690,Government Expenditure,Seychelles,2016,11.72,Homicide (%),12.7
694,Government Expenditure,Sierra Leone,2005,15.51,Homicide (%),1.7
694,Government Expenditure,Sierra Leone,2010,12.8,Homicide (%),2.5
702,Government Expenditure,Singapore,2005,19.82,Homicide (%),0.5
702,Government Expenditure,Singapore,2005,19.82,Assault (%),13.5
702,Government Expenditure,Singapore,2005,19.82,Kidnapping (%),0.0
702,Government Expenditure,Singapore,2005,19.82,Theft (%),471.3
702,Government Expenditure,Singapore,2005,19.82,Robbery (%),24.3
702,Government Expenditure,Singapore,2010,17.17,Homicide (%),0.4
702,Government Expenditure,Singapore,2010,17.17,Assault (%),8.5
702,Government Expenditure,Singapore,2010,17.17,Kidnapping (%),0.0
702,Government Expenditure,Singapore,2010,17.17,Theft (%),360.1
702,Government Expenditure,Singapore,2010,17.17,Robbery (%),10.2
702,Government Expenditure,Singapore,2010,17.17,Sexual Violence (%),31.1
703,Government Expenditure,Slovakia,2005,9.47,Homicide (%),1.7
703,Government Expenditure,Slovakia,2005,9.47,Assault (%),72.2
703,Government Expenditure,Slovakia,2005,9.47,Kidnapping (%),0.3
703,Government Expenditure,Slovakia,2005,9.47,Theft (%),350.0
703,Government Expenditure,Slovakia,2005,9.47,Robbery (%),35.5
703,Government Expenditure,Slovakia,2010,9.77,Homicide (%),1.5
703,Government Expenditure,Slovakia,2010,9.77,Assault (%),44.9
703,Government Expenditure,Slovakia,2010,9.77,Kidnapping (%),0.1
703,Government Expenditure,Slovakia,2010,9.77,Theft (%),452.7
703,Government Expenditure,Slovakia,2010,9.77,Robbery (%),22.0
703,Government Expenditure,Slovakia,2010,9.77,Sexual Violence (%),10.4
703,Government Expenditure,Slovakia,2015,10.28,Homicide (%),0.8
703,Government Expenditure,Slovakia,2015,10.28,Assault (%),34.9
703,Government Expenditure,Slovakia,2015,10.28,Kidnapping (%),1.5
703,Government Expenditure,Slovakia,2015,10.28,Theft (%),442.9
703,Government Expenditure,Slovakia,2015,10.28,Robbery (%),9.9
703,Government Expenditure,Slovakia,2015,10.28,Sexual Violence (%),3.0
705,Government Expenditure,Slovenia,2005,13.29,Homicide (%),1.0
705,Government Expenditure,Slovenia,2005,13.29,Assault (%),115.4
705,Government Expenditure,Slovenia,2005,13.29,Kidnapping (%),0.2
705,Government Expenditure,Slovenia,2005,13.29,Theft (%),
705,Government Expenditure,Slovenia,2005,13.29,Robbery (%),21.5
705,Government Expenditure,Slovenia,2005,13.29,Sexual Violence (%),15.6
705,Government Expenditure,Slovenia,2010,12.08,Homicide (%),0.7
705,Government Expenditure,Slovenia,2010,12.08,Assault (%),106.7
705,Government Expenditure,Slovenia,2010,12.08,Kidnapping (%),0.2
705,Government Expenditure,Slovenia,2010,12.08,Theft (%),
705,Government Expenditure,Slovenia,2010,12.08,Robbery (%),22.6
705,Government Expenditure,Slovenia,2010,12.08,Sexual Violence (%),18.3
705,Government Expenditure,Slovenia,2015,11.22,Homicide (%),1.0
705,Government Expenditure,Slovenia,2015,11.22,Assault (%),74.2
705,Government Expenditure,Slovenia,2015,11.22,Kidnapping (%),0.1
705,Government Expenditure,Slovenia,2015,11.22,Theft (%),
705,Government Expenditure,Slovenia,2015,11.22,Robbery (%),11.2
705,Government Expenditure,Slovenia,2015,11.22,Sexual Violence (%),7.4
710,Government Expenditure,South Africa,2005,19.92,Homicide (%),38.0
710,Government Expenditure,South Africa,2010,18.04,Homicide (%),30.8
724,Government Expenditure,Spain,2005,10.78,Homicide (%),1.2
724,Government Expenditure,Spain,2005,10.78,Assault (%),392.4
724,Government Expenditure,Spain,2005,10.78,Kidnapping (%),0.5
724,Government Expenditure,Spain,2010,10.56,Homicide (%),0.9
724,Government Expenditure,Spain,2010,10.56,Assault (%),53.6
724,Government Expenditure,Spain,2010,10.56,Kidnapping (%),0.3
724,Government Expenditure,Spain,2010,10.56,Theft (%),309.1
724,Government Expenditure,Spain,2010,10.56,Robbery (%),180.4
724,Government Expenditure,Spain,2010,10.56,Sexual Violence (%),21.4
724,Government Expenditure,Spain,2015,9.77,Homicide (%),0.7
724,Government Expenditure,Spain,2015,9.77,Assault (%),62.6
724,Government Expenditure,Spain,2015,9.77,Kidnapping (%),0.2
724,Government Expenditure,Spain,2015,9.77,Theft (%),443.5
724,Government Expenditure,Spain,2015,9.77,Robbery (%),139.2
724,Government Expenditure,Spain,2015,9.77,Sexual Violence (%),21.4
144,Government Expenditure,Sri Lanka,2010,8.61,Homicide (%),3.8
144,Government Expenditure,Sri Lanka,2010,8.61,Assault (%),319.9
144,Government Expenditure,Sri Lanka,2010,8.61,Kidnapping (%),1.0
144,Government Expenditure,Sri Lanka,2010,8.61,Theft (%),62.8
144,Government Expenditure,Sri Lanka,2010,8.61,Robbery (%),31.9
144,Government Expenditure,Sri Lanka,2010,8.61,Sexual Violence (%),4.4
752,Government Expenditure,Sweden,2005,12.76,Homicide (%),0.9
752,Government Expenditure,Sweden,2005,12.76,Assault (%),803.7
752,Government Expenditure,Sweden,2005,12.76,Theft (%),
752,Government Expenditure,Sweden,2005,12.76,Robbery (%),104.0
752,Government Expenditure,Sweden,2005,12.76,Sexual Violence (%),129.7
752,Government Expenditure,Sweden,2010,13.31,Homicide (%),1.0
752,Government Expenditure,Sweden,2010,13.31,Assault (%),59.6
752,Government Expenditure,Sweden,2010,13.31,Theft (%),
752,Government Expenditure,Sweden,2010,13.31,Robbery (%),98.2
752,Government Expenditure,Sweden,2010,13.31,Sexual Violence (%),150.6
752,Government Expenditure,Sweden,2015,15.5,Homicide (%),1.1
752,Government Expenditure,Sweden,2015,15.5,Assault (%),47.4
752,Government Expenditure,Sweden,2015,15.5,Theft (%),
752,Government Expenditure,Sweden,2015,15.5,Robbery (%),86.7
752,Government Expenditure,Sweden,2015,15.5,Sexual Violence (%),155.8
756,Government Expenditure,Switzerland,2005,15.82,Homicide (%),1.0
756,Government Expenditure,Switzerland,2005,15.82,Assault (%),109.3
756,Government Expenditure,Switzerland,2005,15.82,Kidnapping (%),3.3
756,Government Expenditure,Switzerland,2005,15.82,Theft (%),
756,Government Expenditure,Switzerland,2005,15.82,Robbery (%),53.7
756,Government Expenditure,Switzerland,2010,15.39,Homicide (%),0.7
756,Government Expenditure,Switzerland,2010,15.39,Assault (%),6.2
756,Government Expenditure,Switzerland,2010,15.39,Kidnapping (%),0.0
756,Government Expenditure,Switzerland,2010,15.39,Theft (%),
756,Government Expenditure,Switzerland,2010,15.39,Robbery (%),56.3
756,Government Expenditure,Switzerland,2010,15.39,Sexual Violence (%),31.8
756,Government Expenditure,Switzerland,2015,15.53,Homicide (%),0.7
756,Government Expenditure,Switzerland,2015,15.53,Assault (%),7.4
756,Government Expenditure,Switzerland,2015,15.53,Kidnapping (%),0.0
756,Government Expenditure,Switzerland,2015,15.53,Theft (%),
756,Government Expenditure,Switzerland,2015,15.53,Robbery (%),22.3
756,Government Expenditure,Switzerland,2015,15.53,Sexual Violence (%),32.7
756,Government Expenditure,Switzerland,2016,15.53,Homicide (%),0.5
756,Government Expenditure,Switzerland,2016,15.53,Assault (%),6.8
756,Government Expenditure,Switzerland,2016,15.53,Kidnapping (%),0.0
756,Government Expenditure,Switzerland,2016,15.53,Theft (%),
756,Government Expenditure,Switzerland,2016,15.53,Robbery (%),22.4
760,Government Expenditure,Syrian Arab Republic,2004,17.15,Homicide (%),2.4
760,Government Expenditure,Syrian Arab Republic,2004,17.15,Assault (%),35.7
760,Government Expenditure,Syrian Arab Republic,2004,17.15,Kidnapping (%),0.8
760,Government Expenditure,Syrian Arab Republic,2004,17.15,Theft (%),64.8
760,Government Expenditure,Syrian Arab Republic,2004,17.15,Robbery (%),3.1
762,Government Expenditure,Tajikistan,2005,15.29,Homicide (%),2.3
762,Government Expenditure,Tajikistan,2005,15.29,Theft (%),51.9
762,Government Expenditure,Tajikistan,2010,15.33,Homicide (%),2.4
762,Government Expenditure,Tajikistan,2010,15.33,Assault (%),71.8
762,Government Expenditure,Tajikistan,2010,15.33,Kidnapping (%),1.9
762,Government Expenditure,Tajikistan,2010,15.33,Theft (%),46.6
762,Government Expenditure,Tajikistan,2010,15.33,Robbery (%),3.2
762,Government Expenditure,Tajikistan,2010,15.33,Sexual Violence (%),2.6
764,Government Expenditure,Thailand,2005,20.55,Homicide (%),7.3
764,Government Expenditure,Thailand,2005,20.55,Assault (%),43.2
764,Government Expenditure,Thailand,2005,20.55,Kidnapping (%),0.0
764,Government Expenditure,Thailand,2005,20.55,Theft (%),93.1
764,Government Expenditure,Thailand,2010,16.22,Homicide (%),5.4
764,Government Expenditure,Thailand,2010,16.22,Assault (%),13.6
764,Government Expenditure,Thailand,2010,16.22,Kidnapping (%),0.0
764,Government Expenditure,Thailand,2010,16.22,Theft (%),80.8
764,Government Expenditure,Thailand,2010,16.22,Robbery (%),2.7
764,Government Expenditure,Thailand,2010,16.22,Sexual Violence (%),2.9
626,Government Expenditure,Timor-Leste,2010,9.15,Homicide (%),3.5
768,Government Expenditure,Togo,2005,17.68,Homicide (%),10.7
768,Government Expenditure,Togo,2010,19.62,Homicide (%),9.6
788,Government Expenditure,Tunisia,2005,26.7,Homicide (%),2.6
788,Government Expenditure,Tunisia,2010,24.85,Homicide (%),2.7
800,Government Expenditure,Uganda,2010,10.1,Homicide (%),9.3
800,Government Expenditure,Uganda,2010,10.1,Assault (%),67.8
800,Government Expenditure,Uganda,2010,10.1,Kidnapping (%),0.4
800,Government Expenditure,Uganda,2010,10.1,Theft (%),69.1
800,Government Expenditure,Uganda,2010,10.1,Robbery (%),17.8
800,Government Expenditure,Uganda,2010,10.1,Sexual Violence (%),26.1
800,Government Expenditure,Uganda,2014,10.88,Homicide (%),11.5
800,Government Expenditure,Uganda,2014,10.88,Assault (%),37.4
800,Government Expenditure,Uganda,2014,10.88,Kidnapping (%),0.6
800,Government Expenditure,Uganda,2014,10.88,Theft (%),43.9
800,Government Expenditure,Uganda,2014,10.88,Robbery (%),9.4
800,Government Expenditure,Uganda,2014,10.88,Sexual Violence (%),36.2
804,Government Expenditure,Ukraine,2005,13.74,Homicide (%),6.5
804,Government Expenditure,Ukraine,2005,13.74,Assault (%),14.3
804,Government Expenditure,Ukraine,2005,13.74,Kidnapping (%),0.4
804,Government Expenditure,Ukraine,2005,13.74,Theft (%),398.1
804,Government Expenditure,Ukraine,2005,13.74,Robbery (%),100.3
804,Government Expenditure,Ukraine,2005,13.74,Sexual Violence (%),4.1
826,Government Expenditure,United Kingdom,2005,13.17,Homicide (%),1.4
826,Government Expenditure,United Kingdom,2005,13.17,Assault (%),
826,Government Expenditure,United Kingdom,2005,13.17,Kidnapping (%),5.2
826,Government Expenditure,United Kingdom,2005,13.17,Theft (%),
826,Government Expenditure,United Kingdom,2005,13.17,Robbery (%),183.3
826,Government Expenditure,United Kingdom,2005,13.17,Sexual Violence (%),88.0
826,Government Expenditure,United Kingdom,2010,13.03,Homicide (%),1.2
826,Government Expenditure,United Kingdom,2010,13.03,Assault (%),658.8
826,Government Expenditure,United Kingdom,2010,13.03,Kidnapping (%),3.1
826,Government Expenditure,United Kingdom,2010,13.03,Theft (%),
826,Government Expenditure,United Kingdom,2010,13.03,Robbery (%),136.8
826,Government Expenditure,United Kingdom,2010,13.03,Sexual Violence (%),81.5
826,Government Expenditure,United Kingdom,2016,13.92,Homicide (%),1.2
826,Government Expenditure,United Kingdom,2016,13.92,Assault (%),798.4
826,Government Expenditure,United Kingdom,2016,13.92,Kidnapping (%),6.6
826,Government Expenditure,United Kingdom,2016,13.92,Theft (%),
826,Government Expenditure,United Kingdom,2016,13.92,Robbery (%),89.8
834,Government Expenditure,United Rep. of Tanzania,2010,19.65,Homicide (%),8.4
834,Government Expenditure,United Rep. of Tanzania,2010,19.65,Kidnapping (%),0.0
834,Government Expenditure,United Rep. of Tanzania,2010,19.65,Robbery (%),25.8
834,Government Expenditure,United Rep. of Tanzania,2010,19.65,Sexual Violence (%),0.0
840,Government Expenditure,United States of America,2010,13.15,Homicide (%),4.8
840,Government Expenditure,United States of America,2010,13.15,Assault (%),253.3
840,Government Expenditure,United States of America,2010,13.15,Theft (%),
840,Government Expenditure,United States of America,2010,13.15,Robbery (%),119.6
858,Government Expenditure,Uruguay,2005,9.44,Homicide (%),5.7
858,Government Expenditure,Uruguay,2005,9.44,Robbery (%),291.7
704,Government Expenditure,Viet Nam,2010,17.11,Homicide (%),1.5
716,Government Expenditure,Zimbabwe,2010,8.72,Homicide (%),5.0
